Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4ZLzoOkj0MPWrTLvooIuaa,"4qIVPF0s71ZYW3qzhu5GkF,5fSVkkuijRIpxuvSqysYiP","Get You The Moon (feat. Snøw)","Get You The Moon (feat. Snøw)","Kina,Snøw",2018-10-08,179080,78,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"sad lo-fi,sad rap",0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,4
2tbu7dOzCjM5JrPGr0sIes,"69761NObDw2KwmmFgZmxzC","drunk text me","drunk text me","Lexi Jayde",2022-01-06,213133,4,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"alt z,social media pop",0.531,0.494,0,-6.819,1,0.0317,0.302,0,0.0888,0.24,79.974,4
0pdKRp2sUthTPe7RLWpPqQ,"6GpcBKNmZDIrRzYkPJu7Wd","You're Somebody Else","You're Somebody Else","flora cash",2018-06-19,218883,71,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"indie pop,scandipop,swedish indie folk",0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235,102.963,4
0QZ5yyl6B6utIWkxeBDxQN,"6ltzsmQQbmdoHHbLZ4ZN25","The Night We Met","Strange Trails","Lord Huron",2015-04-07,208211,77,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"stomp and holler",0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,3
0Abt1QbqiLu45RN3VPECM6,"3KNIG74xSTc3dj0TRy7pGX,21E3waRsmPlU7jZsS13rcj","Walk Through The Fire (feat. Ne-Yo)","Walk Through The Fire (feat. Ne-Yo)","Yung Bleu,Ne-Yo",2022-01-21,199945,50,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"alabama rap,pop r&b,pop rap,r&b,rap,trap,dance pop,pop,urban contemporary",0.51,0.304,5,-7.095,0,0.0422,0.897,0.00000225,0.197,0.238,116.218,5
7lPN2DXiMsVn7XUKtOW1CS,"1McMsnEElThX1knmY4oliG","drivers license","drivers license","Olivia Rodrigo",2021-01-08,242013,28,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop",0.585,0.436,10,-8.761,1,0.0601,0.721,0.0000131,0.105,0.132,143.874,4
3FAJ6O0NOHQV8Mc5Ri6ENp,"4fxd5Ee7UefO4CUXgwJ7IP","Heartbreak Anniversary","TAKE TIME","Giveon",2020-03-27,198370,79,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop,r&b",0.449,0.465,0,-8.964,1,0.0791,0.524,0.00000102,0.303,0.543,89.087,3
2NeM9rfWo70KQej9GxeaoL,"6AyATGg7mDgBlZ4N5uNog0","Where's My Love","SYML","SYML",2019-05-03,202009,1,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop",0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,4
7qEHsqek33rTcFNT9PFqLf,"4GNC7GD6oZMSxPGyXy4MNB","Someone You Loved","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,182160,86,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop,uk pop",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
44V6EzbUSYgyfsNiP0FrlA,"6eUKZXaKkcviH0Ku9w2n3V","Visiting Hours","Visiting Hours","Ed Sheeran",2021-08-19,215506,69,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop,uk pop",0.471,0.396,8,-6.654,1,0.0336,0.77,0,0.0729,0.263,149.609,4
754zNJgoWQaGETFzSYVlmC,"6Gi8ZaXGx8MK79HwzXpuVZ,4kYGAK2zu9EAomwj3hXkXy","Is It Just Me? (feat. JP Cooper)","Is It Just Me?","Emily Burns,JP Cooper",2020-12-04,203300,61,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"alt z,uk pop,dance pop,neo mellow,pop,tropical house",0.478,0.339,4,-7.355,1,0.0544,0.688,0,0.104,0.288,145.441,4
0iNZGC211wst3VjtobNnC5,"4Uc8Dsxct0oMqx0P6i60ea","Family Line","Superache","Conan Gray",2022-06-24,216094,76,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"bedroom pop,pop",0.326,0.397,6,-8.145,1,0.0461,0.619,0,0.0979,0.276,153.713,3
6RQ5IwG7uADz9LDWliJGjU,"7tYKF4w9nC0nq9CsPZTHyP","Special","SOS","SZA",2022-12-09,158840,78,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop,r&b",0.604,0.199,0,-11.831,1,0.05,0.777,0,0.109,0.191,76.134,4
6B5Al90Lgr5K6LqAMK2eVt,"2lbAvFV6cKWziMENcJiLY7","Floating","Floating","adjoin",2023-02-24,142666,40,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.394,0.33,8,-12.115,1,0.081,0.914,0.0000699,0.116,0.281,180.139,4
1j4kHkkpqZRBwE0A4CN4Yv,"5ZsFI1h6hIdQRw2ti0hz81,5WUlDfRSoLAfcVSX1WnrxN","Dusk Till Dawn (feat. Sia) - Radio Edit","Dusk Till Dawn (feat. Sia) [Radio Edit]","ZAYN,Sia",2017-09-07,239000,75,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"dance pop,pop,post-teen pop,uk pop,australian dance,australian pop",0.259,0.437,11,-6.589,0,0.0386,0.102,0.00000132,0.106,0.0951,180.042,4
6H1xwqbdOQyWuvhiSznEi3,"0ON7FATSdTyyyi5ZMy4Jjo","Made of Things - Radio Edit","Made of Things","harris",2022-12-15,226666,42,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.408,0.574,11,-12.127,1,0.0921,0.146,0.00148,0.395,0.234,89.922,4
5uCax9HTNlzGybIStD3vDh,"4IWBUUAFIplrNtaOHcJPRM","Say You Won't Let Go","Back from the Edge","James Arthur",2016-10-28,211466,85,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop,talent show,uk pop",0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4
1cDeP3HOdeIQXtBdWCjI4T,"4otrsPPgsDZ27FgN2bR8ty","Memory Lane","Memory Lane","David Davis",2023-02-10,214785,38,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.366,0.356,1,-8.926,1,0.0315,0.613,0,0.126,0.0724,139.001,4
1A6gT680oQr98VtDkNzys7,"3GxKJzJK4LpsYGXQrw77wz","24/5","24/5","Mimi Webb",2021-09-10,158220,55,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"alt z,dance pop,gen z singer-songwriter,pop,uk pop",0.559,0.763,0,-4.16,1,0.105,0.403,0,0.127,0.349,91.069,4
75ZvA4QfFiZvzhj2xkaWAh,"246dkjvS1zLTtiykXe5h60","I Fall Apart","Stoney (Deluxe)","Post Malone",2016-12-09,223346,79,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"dfw rap,melodic rap,rap",0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,4
5ZMpJ5l9Hn1P7cqA4uWlA0,"3XnfRM5t98j4k5I02zXw9P","Fish","Fish","GRIPPA",2023-02-14,211000,45,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.559,0.429,4,-10.248,1,0.0603,0.395,0,0.247,0.614,75.086,4
52okn5MNA47tk87PeZJLEL,"6fOMl44jA4Sp5b9PpYCkzz","Let You Down","Perception","NF",2017-10-06,212120,80,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"hip hop,pop rap,rap",0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,4
2w3AqL6Uh45ttT6N0IppOp,"3AyEL6cyPBwK0Gr0U7Glry","You Thought","Thawing Out","Andii Styron",2022-01-14,190049,41,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.541,0.311,11,-9.613,1,0.0282,0.698,0.000586,0.1,0.357,79.79,4
45bE4HXI0AwGZXfZtMp8JR,"45dkTj5sMRSjrmBSBeiHym","you broke me first","you broke me first","Tate McRae",2020-04-17,169265,81,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop",0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4
3XTlsvMldQBDlS6Mlb2GDE,"115mPxOV2kmLVd8a6tHsqb","Hold Me","Desire and Devotion","Hailey Kilgore",2023-03-17,263362,23,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"broadway",0.31,0.226,9,-9.857,0,0.0352,0.839,0.00000494,0.101,0.103,106.901,4
69vToJ9BMbbLlFZo7k7A7B,"6ydoSd3N2mwgwBHtF6K7eX","You Are The Reason","Only Human (Deluxe)","Calum Scott",2018-03-09,204326,78,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"neo mellow,pop",0.329,0.235,10,-7.699,1,0.0303,0.918,0,0.137,0.22,171.006,3
3HhL4NfUmQHQIhD96ZLfee,"5uzjpTwJqK923a0PmgBqiA","Normal Again","Normal Again","Mia Baron",2023-01-23,206674,38,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.692,0.456,0,-7.404,1,0.0259,0.311,0,0.0974,0.593,80.039,4
2tGvwE8GcFKwNdAXMnlbfl,"1McMsnEElThX1knmY4oliG","happier","SOUR","Olivia Rodrigo",2021-05-21,175933,82,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop",0.395,0.443,6,-9.72,1,0.133,0.765,0.00000967,0.0839,0.338,168.924,3
3EPXxR3ImUwfayaurPi3cm,"3QSQFmccmX81fWCUSPTS7y","Be Alright","Be Alright","Dean Lewis",2018-06-29,196373,77,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"australian pop,pop",0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,4
53rCuDGlZyMfSNEYmUx7gg,"2hyUZZUXjxznTGBAgqTR7V","Creep","Creep","ORYL",2021-09-24,132270,17,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.504,0.326,6,-12.361,1,0.0592,0.673,0.0217,0.32,0.103,106.233,4
4RX020eHQpZbZFP5jpbwOP,"6kDXH8d9LugUAsHIozzDAI","Coping","Coping","Rosie Darling",2021-04-02,190266,66,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"alt z,pop",0.432,0.444,6,-7.298,1,0.125,0.605,0,0.104,0.209,82.79,4
1ugQtcwmKOXvKAYzhjncmv,"3QSQFmccmX81fWCUSPTS7y","Half A Man","A Place We Knew","Dean Lewis",2019-03-22,179120,76,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"australian pop,pop",0.507,0.204,0,-11.575,1,0.0504,0.855,0,0.143,0.343,77.765,4
6jDUC9m3GzsBCLZYSGwlk9,"2hyUZZUXjxznTGBAgqTR7V","Fly Away","Fly Away","ORYL",2022-04-15,137088,13,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.607,0.19,9,-11.589,1,0.0332,0.882,0.000477,0.107,0.117,101.505,4
47EWMOElkkbMp5m9SBkx7d,"6sFHvCyqklnJpXC9Nh1aag","IDK You Yet","IDK You Yet","Alexander 23",2020-04-09,184638,13,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"alt z,pop",0.629,0.306,1,-11.735,1,0.0424,0.884,0.0776,0.124,0.191,76.994,1
2Un5hyN5xZVDSXlNof4nI6,"3cYRpINxh0gotNMy4uudeH","Falling","Falling","ANIML",2023-03-07,172258,28,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.303,0.722,5,-9.397,1,0.045,0.141,0.964,0.168,0.15,93.021,4
2qxmye6gAegTMjLKEBoR3d,"5IH6FPUwQTxPSXurCrcIov","Let Me Down Slowly","Narrated For You","Alec Benjamin",2018-11-16,169353,83,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"alt z,electropop,pop",0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,4
3l6Tsbf5IdNqqMR1RHYYWa,"4d7pEypabe8XC3Ul7csfxB","Gray Lands","Gray Lands","Meg Mori",2023-01-13,252631,38,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.538,0.461,9,-9.873,1,0.0357,0.457,0.000157,0.109,0.216,132.874,4
2zpZkOV7sD9C4Cv0cukoHV,"2yLzlEFtIS0Q9UkyBZdQA7","Always Been You","Always Been You","Jessie Murph",2021-11-24,131824,59,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop",0.655,0.572,3,-7.666,0,0.0535,0.646,0.00000181,0.0774,0.403,137.12,4
7wuOAM9HfKEWPQBTPUdVzv,"51bL0eyCLhxcXpupztNZXJ","No Parachute","No Parachute","Kent Dustin",2023-01-27,193250,41,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.652,0.556,2,-10.261,1,0.047,0.387,0.00134,0.191,0.598,100.01,4
2BN5ZMErVAhbEroB99b3no,"5xkAtLTf309LAGZTbvULBn","LET THE GRASS GROW","LET THE GRASS GROW","Ruel",2022-03-11,175534,59,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"alt z,australian alternative pop,dance pop,electropop,pop,post-teen pop",0.598,0.426,5,-7.659,1,0.0354,0.553,0,0.318,0.292,119.922,4
6h6SIGEDF09m8ji2HvYQxc,"4SVyJmNEqIM2LEOpQeI1N8","Victory","Victory","Indi Star",2023-03-03,161880,26,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.563,0.285,11,-10.298,1,0.0307,0.821,0,0.162,0.0836,66.083,4
18uwL0vNUanqZH0ro2QcOP,"3gIRvgZssIb9aiirIg0nI3","comethru","summer,","Jeremy Zucker",2018-09-28,181613,76,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"electropop,pop",0.795,0.178,0,-11.991,1,0.0574,0.607,0,0.623,0.608,93.982,4
0oaY19dUwZimIgzn3ZZLZO,"1uNFoZAHBGtllmzznpCI3s","2 Much","Justice","Justin Bieber",2021-03-19,152796,67,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"canadian pop,pop",0.583,0.444,9,-8.601,1,0.0456,0.593,0,0.353,0.167,119.59,4
6naXVbpwxF0oifTD9tIgty,"59ejjf65pYYA5Chn47ikmc,2mk2jBalnwaziVXul0rKcm","Hate Me","Hate Me","henry K,Robin Winter",2023-02-24,140470,34,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.595,0.692,7,-5.611,1,0.0784,0.00742,0,0.456,0.164,84.982,4
0JnSoyZMTYZLWFVdVT1JFZ,"3gIRvgZssIb9aiirIg0nI3,5JMLG56F1X5mFmWNmS0iAp","you were good to me (bonus track)","love is not dying","Jeremy Zucker,Chelsea Cutler",2020-04-17,219146,15,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"electropop,pop,alt z,indie poptimism,tropical house",0.469,0.08,2,-15.489,1,0.0425,0.897,0.0000422,0.112,0.206,101.238,4
2RhtWWLEzQsJT61c3YRTUu,"7kIuLV6IQZ3nj7WmHZIXNt","weary","weary","Mauve",2023-01-27,180833,40,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.459,0.594,10,-6.154,1,0.0283,0.0654,0.0000966,0.105,0.321,143.956,4
4Of7rzpRpV1mWRbhp5rAqG,"4GNC7GD6oZMSxPGyXy4MNB","Bruises","Divinely Uninspired To A Hellish Extent","Lewis Capaldi",2019-05-17,220492,79,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop,uk pop",0.736,0.308,4,-7.83,1,0.0677,0.946,0,0.186,0.361,111.202,4
21TcDbGosp7w9YhTjOszgA,"7n2wHs1TKAczGzO7Dd2rGr","Imagination","Handwritten (Deluxe)","Shawn Mendes",2015-04-14,217773,73,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"canadian pop,dance pop,pop,viral pop",0.64,0.455,0,-5.942,1,0.0247,0.0743,0,0.0694,0.333,89.948,4
1ZMiCix7XSAbfAJlEZWMCp,"6KImCVD70vtIoJWnq6nGn3","Falling","Fine Line","Harry Styles",2019-12-13,240133,82,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop",0.567,0.267,4,-6.502,1,0.0299,0.839,0.00000146,0.089,0.0592,110.011,4
6pe28r5uffK3i5v1SGFJL0,"6wXZdm7Pd7YdVWSzNiFPAp","Because You Are","Because You Are","julianne",2023-02-17,197517,35,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.756,0.478,1,-11.511,1,0.0466,0.472,0.00176,0.133,0.293,130.011,4
2JqnpexlO9dmvjUMCaLCLJ,"25u4wHJWxCA9vO0CzxAbK7","Love Someone","Love Someone","Lukas Graham",2018-09-07,205463,63,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"danish pop,pop,scandipop",0.55,0.415,9,-6.557,0,0.052,0.161,0,0.108,0.274,172.065,4
6wnzoIBzLOxpuP3flGP4YF,"1ZhXMVV5iZrnrKUIMEhuFW","The Dregs","Desert Bloom","Earthquake Lights",2023-02-17,289015,44,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.588,0.398,9,-10.136,1,0.0292,0.228,0.333,0.0988,0.116,122.979,4
7AFASza1mXqntmGtbxXprO,"15UsOTVnJzReFVN1VCnxy4","changes","?","XXXTENTACION",2018-03-16,121886,77,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"emo rap,miami hip hop",0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,4
01xUQA2oa5WX9f6FytE8Hc,"2jesD34oQL3fEcEtm6jJDs","Again","Again","Lola Balter",2023-03-10,217050,36,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.6,0.196,8,-12.026,1,0.0553,0.893,0.00000322,0.0749,0.293,137.737,4
3i5qVV8azKqGFK4Gzdt5YS,"6fOMl44jA4Sp5b9PpYCkzz","If You Want Love","Perception","NF",2017-10-06,199386,74,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"hip hop,pop rap,rap",0.551,0.386,0,-10.22,1,0.132,0.659,0,0.125,0.245,116.409,1
2jII54OZG9EqZtOb0GdmBA,"3Dd0SyoclHdRsN6aKPSRck","Orange Skies - Acoustic","Orange Skies (Acoustic)","Rumia",2023-03-10,166911,25,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.483,0.409,11,-9.741,0,0.0615,0.834,0,0.123,0.389,169.684,4
4f9IfFvBFm7Gsf1IVEudyf,"45dkTj5sMRSjrmBSBeiHym,4rTv3Ejc7hKMtmoBOK1B4T","lie to me","lie to me","Tate McRae,Ali Gatie",2020-10-14,177440,62,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"pop,canadian hip hop",0.642,0.392,4,-7.846,0,0.0372,0.0151,0,0.352,0.0479,138.065,4
4ooHO1UWKMOyJYFfz0PWq3,"1WokQQvTE8AK9ekn4ILMvf","Tuesday in December","Tuesday in December","Ella Maddux",2023-03-10,210800,25,spotify:user:yj9ghsz7fmkg4nu9lkx02wute,2023-03-19T20:28:18Z,"",0.64,0.46,4,-8.225,1,0.037,0.171,0,0.109,0.325,119.893,4
