Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3LEgGAl9zLcQWGTp7ptqtQ,"1HBjj22wzbscIZ9sEb5dyf,2jnIB6XdLvnJUeNTy5A0J2","Don’t Wake Me Up","Don’t Wake Me Up","Jonas Blue,Why Don't We",2022-01-07,188894,73,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,pop,pop dance,tropical house,uk dance,boy band,post-teen pop,teen pop",0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,4
2Xnv3GntqbBH1juvUYSpHG,"4npEfmQ6YuiwW1GpUmaq3F","So Am I","Heaven & Hell","Ava Max",2020-09-18,183026,70,spotify:user:,2023-03-09T23:00:00Z,"dance pop,pop",0.681,0.657,6,-4.671,1,0.0432,0.0748,0,0.353,0.628,130.089,4
5QDLhrAOJJdNAmCTJ8xMyW,"3Nrfpe0tUJi4K4DXYWgMUX","Dynamite","BE","BTS",2020-11-20,199053,81,spotify:user:,2023-03-09T23:00:00Z,"k-pop,k-pop boy group",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
4TgxFMOn5yoESW6zCidCXL,"56mfhUDKa1vec6rSLZV5Eg,07YZf4WDAMNwqr4jfgOZ8y,3Nrfpe0tUJi4K4DXYWgMUX","Savage Love (Laxed – Siren Beat) [BTS Remix]","Savage Love (Laxed - Siren Beat) [BTS Remix]","Jawsh 685,Jason Derulo,BTS",2020-10-02,184905,70,spotify:user:,2023-03-09T23:00:00Z,"nz pop,dance pop,edm,pop,pop rap,post-teen pop,k-pop,k-pop boy group",0.758,0.598,0,-5.695,0,0.0868,0.16,0,0.295,0.658,149.836,4
6PCUP3dWmTjcTtXY02oFdT,"6eUKZXaKkcviH0Ku9w2n3V","Castle on the Hill","÷ (Deluxe)","Ed Sheeran",2017-03-03,261153,78,spotify:user:,2023-03-09T23:00:00Z,"pop,uk pop",0.461,0.834,2,-4.868,1,0.0989,0.0232,0.0000114,0.14,0.471,135.007,4
0QHEIqNKsMoOY5urbzN48u,"6JL8zeS1NmiOftqZTRgdTz","Made You Look","Takin' It Back","Meghan Trainor",2022-10-21,134256,89,spotify:user:,2023-03-09T23:00:00Z,"dance pop,hip pop,pop",0.838,0.525,10,-3.562,1,0.0665,0.345,0.00000192,0.0771,0.884,144.981,4
6UdTm1JRcm4c5iKTWANe9Q,"6d8NscVVbeMVINZwJDOoN5","Destination","Destination","Crash Adams",2022-12-02,163543,63,spotify:user:,2023-03-09T23:00:00Z,"",0.725,0.828,1,-4.484,1,0.0332,0.0247,0,0.0716,0.916,124.017,4
0TK2YIli7K1leLovkQiNik,"7n2wHs1TKAczGzO7Dd2rGr,4nDoRrQiYLoBzwC5BhVJzF","Señorita","Señorita","Shawn Mendes,Camila Cabello",2019-06-21,190960,78,spotify:user:,2023-03-09T23:00:00Z,"canadian pop,dance pop,pop,viral pop,post-teen pop",0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,4
0o9bHFc8Lt5tZFvTjNZTNf,"3TVjdmhfFoYJLgBEkkZTBm,1SU2pMMSbU1hqWyFXp97Br","Forever Young","Forever Young","John De Sohn,LIAMOO",2018-07-27,167911,53,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,pop dance,pop edm,progressive electro house,swedish tropical house,tropical house,swedish idol pop,swedish pop",0.651,0.617,8,-6.077,1,0.0309,0.179,0,0.113,0.591,121.977,4
2oejEp50ZzPuQTQ6v54Evp,"69GGBxA162lTqCwzJG5jLp,64M6ah0SkkRsnPGtGiRAbb","Call You Mine","World War Joy","The Chainsmokers,Bebe Rexha",2019-12-06,217640,71,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,electropop,pop,pop dance,tropical house,post-teen pop",0.585,0.696,4,-5.6,0,0.0307,0.204,0,0.344,0.522,104.01,4
6jjYDGxVJsWS0a5wlVF5vS,"3Nrfpe0tUJi4K4DXYWgMUX","Butter","Proof","BTS",2022-06-10,164952,78,spotify:user:,2023-03-09T23:00:00Z,"k-pop,k-pop boy group",0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0788,0.695,109.997,4
6rAGFY9D3ah6Lb7fUgbNNH,"7vk5e3vY1uw9plTHJAMwjN,3QJUFtGBGL05vo0kCJZsmT","Fake A Smile","Fake A Smile","Alan Walker,salem ilese",2021-02-19,168118,58,spotify:user:,2023-03-09T23:00:00Z,"electro house,modern indie pop",0.447,0.553,0,-4.817,1,0.0322,0.212,0,0.165,0.252,149.877,4
6ukMqDxnOPOgoHdak7Kyp3,"6VuMaDnrHyPL1p4EHjYLi7,6JL8zeS1NmiOftqZTRgdTz","Marvin Gaye (feat. Meghan Trainor)","Some Type of Love","Charlie Puth,Meghan Trainor",2015-05-01,190453,62,spotify:user:,2023-03-09T23:00:00Z,"dance pop,pop,viral pop,hip pop",0.795,0.616,1,-5.281,0,0.06,0.417,0,0.349,0.815,110.015,4
3RgQFleuuQKcCmig9ItyxQ,"6cEuCEZu7PAE9ZSzLLc2oQ,28y6CyJNkGNjJQKrlx4AmN","Be Okay (with HRVY)","Be Okay (with HRVY)","R3HAB,HRVY",2020-05-22,141600,48,spotify:user:,2023-03-09T23:00:00Z,"dance pop,dutch house,edm,electro house,pop,pop dance,progressive electro house,slap house,tropical house,post-teen pop,social media pop",0.73,0.558,8,-6.535,1,0.0786,0.0179,0,0.128,0.618,100.066,4
5PYQUBXc7NYeI1obMKSJK0,"6jJ0s89eD6GaHleKKya26X","Never Really Over","Never Really Over","Katy Perry",2019-05-31,223523,69,spotify:user:,2023-03-09T23:00:00Z,"dance pop,pop",0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,4
50nfwKoDiSYg8zOCREWAm5,"6eUKZXaKkcviH0Ku9w2n3V","Shivers","=","Ed Sheeran",2021-10-29,207853,85,spotify:user:,2023-03-09T23:00:00Z,"pop,uk pop",0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,4
5KCbr5ndeby4y4ggthdiAb,"7n2wHs1TKAczGzO7Dd2rGr","Wonder","Wonder","Shawn Mendes",2020-10-02,172692,68,spotify:user:,2023-03-09T23:00:00Z,"canadian pop,dance pop,pop,viral pop",0.333,0.637,1,-4.904,0,0.0581,0.131,0.000018,0.149,0.132,139.898,4
4NBTZtAt1F13VvlSKe6KTl,"69GGBxA162lTqCwzJG5jLp,3RqBeV12Tt7A8xH3zBDDUF","This Feeling","Sick Boy","The Chainsmokers,Kelsea Ballerini",2018-12-14,197946,72,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,electropop,pop,pop dance,tropical house,contemporary country,country",0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,4
3nVJ4tGeLFR6HUiz3e7qAe,"3TVjdmhfFoYJLgBEkkZTBm","Happy Kids","Happy Kids","John De Sohn",2018-11-09,177209,52,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,pop dance,pop edm,progressive electro house,swedish tropical house,tropical house",0.603,0.649,11,-5.848,1,0.0476,0.0105,0,0.243,0.672,124.073,4
2mqy0iBKlV55HiAS0BewA3,"6deoGjNPov9XZSS8A2PCST","In Betweenin'","Chapter 1: In Betweenin'","AUSTN",2019-05-17,192045,59,spotify:user:,2023-03-09T23:00:00Z,"social media pop",0.705,0.824,2,-4.825,1,0.0347,0.18,0,0.0901,0.925,146.999,4
7a53HqqArd4b9NF4XAmlbI,"4npEfmQ6YuiwW1GpUmaq3F","Kings & Queens","Heaven & Hell","Ava Max",2020-09-18,162398,80,spotify:user:,2023-03-09T23:00:00Z,"dance pop,pop",0.637,0.69,1,-4.057,0,0.0405,0.00786,0,0.124,0.457,129.857,4
2aXC0fD6qziwlOZZqhCqTd,"3GtCKJA4SkOxN65MWjm82R,6lB8vOoI4DRrrVxXwuV19c,1PU4kQGbRVMSyvawEYEjFp","Dive","Dive","Hot Shade,Mike Perry,Chris James",2019-12-20,164490,73,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,pop dance,pop edm,tropical house,electro house,pop,swedish tropical house,chill r&b,electropop",0.654,0.787,4,-4.999,1,0.0502,0.00515,0,0.144,0.409,123.979,4
1z1XegUChLLQfcbtIK8ABn,"2ZRQcIgzPCVaT9XKhXZIzh,5qQFXHDOeYjiZVrCUO56Pk","Body Back (feat. Maia Wright)","Body Back (feat. Maia Wright)","Gryffin,Maia Wright",2019-10-18,214634,61,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,electro house,pop,pop dance,tropical house,vocal trance",0.686,0.83,8,-4.437,1,0.0369,0.0948,0.00000133,0.182,0.486,123.032,4
0DC7Zs2qvAbNK1owWQ4mlL,"1zNqDE7qDGCsyzJwohVaoX","Perfect to Me","Perfect to Me","Anne-Marie",2018-11-02,197853,61,spotify:user:,2023-03-09T23:00:00Z,"dance pop,pop,pop dance,post-teen pop,tropical house,uk pop",0.604,0.546,8,-5.691,1,0.151,0.0889,0,0.0734,0.402,179.847,4
5Hroj5K7vLpIG4FNCRIjbP,"0MlOPi3zIDMVrfA9R04Fe3","Best Day Of My Life","Oh, What A Life","American Authors",2014-01-01,194240,77,spotify:user:,2023-03-09T23:00:00Z,"indie poptimism,modern rock,pop rock",0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4
3oiLlbBynuErymca4Dwp5H,"78c7nvjh7AbOgTNV7QKMxZ","Get To Know You","Get To Know You","Samantha Harvey",2019-11-08,201666,67,spotify:user:,2023-03-09T23:00:00Z,"channel pop,uk pop",0.761,0.695,5,-4.048,1,0.0886,0.0783,0,0.14,0.69,118.004,4
4UuGBDjt8gLXsANZqZxMBz,"3TVjdmhfFoYJLgBEkkZTBm,2xE7TMnsr4hxdQW5F3urtq","Love You Better","Love You Better","John De Sohn,Rasmus Hagen",2019-11-15,170893,59,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,pop dance,pop edm,progressive electro house,swedish tropical house,tropical house,swedish singer-songwriter",0.733,0.786,11,-7.494,1,0.0422,0.0931,0.0013,0.1,0.786,102.999,4
4uX1pkSuSidzJxT4eWL7x1,"4bYPcJP5jwMhSivRcqie2n","Good Mood - Original Song From Paw Patrol: The Movie","Good Mood (Original Song From Paw Patrol: The Movie)","Adam Levine",2021-08-06,210643,63,spotify:user:,2023-03-09T23:00:00Z,"deep talent show",0.735,0.694,11,-5.258,0,0.0387,0.00088,0,0.0582,0.777,121.46,4
1gACe11pZiy8Xv3SY0ocyz,"7n2wHs1TKAczGzO7Dd2rGr","Heartbeat (From the “Lyle, Lyle, Crocodile” Original Motion Picture Soundtrack) - “ From the “Lyle, Lyle, Crocodile” Original Motion Picture Soundtrack ”","Heartbeat (From the “Lyle, Lyle, Crocodile” Original Motion Picture Soundtrack)","Shawn Mendes",2022-09-30,140443,67,spotify:user:,2023-03-09T23:00:00Z,"canadian pop,dance pop,pop,viral pop",0.668,0.589,0,-6.978,1,0.1,0.289,0,0.279,0.813,91.053,4
22vgEDb5hykfaTwLuskFGD,"7gOdHgIoIKoe4i9Tta6qdD","Sucker","Happiness Begins","Jonas Brothers",2019-06-07,181026,79,spotify:user:,2023-03-09T23:00:00Z,"boy band,dance pop,pop,post-teen pop",0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,4
4evmHXcjt3bTUHD1cvny97,"6eUKZXaKkcviH0Ku9w2n3V,6LuN9FCkKOj5PcnpouEgny","Beautiful People (feat. Khalid)","Beautiful People (feat. Khalid)","Ed Sheeran,Khalid",2019-06-28,197866,72,spotify:user:,2023-03-09T23:00:00Z,"pop,uk pop,pop r&b",0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,4
31qCy5ZaophVA81wtlwLc4,"1uNFoZAHBGtllmzznpCI3s","Anyone","Anyone","Justin Bieber",2021-01-01,190779,72,spotify:user:,2023-03-09T23:00:00Z,"canadian pop,pop",0.686,0.538,2,-8.026,1,0.0345,0.181,0.00000313,0.113,0.584,115.884,4
0ZXdzaT1k688dkpNeEgQiV,"5jAMCwdNHWr7JThxtMuEyy,3AVfmawzu83sp94QW7CEGm","I Don't Know Why","I Don't Know Why","NOTD,Astrid S",2020-05-08,207667,65,spotify:user:,2023-03-09T23:00:00Z,"alt z,dance pop,edm,electro house,electropop,pop,pop dance,pop edm,post-teen pop,tropical house,norwegian pop",0.499,0.898,8,-4.181,0,0.124,0.124,0.0000072,0.0832,0.618,120.04,4
1wsLHgXJ4SKIfd5ePSX1hD,"1HBjj22wzbscIZ9sEb5dyf,5pUo3fmmHT8bhCyHE52hA6,1cZQSpDsxgKIX2yW5OR9Ot","Polaroid","Polaroid","Jonas Blue,Liam Payne,Lennon Stella",2018-10-05,193377,56,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,pop,pop dance,tropical house,uk dance,post-teen pop,alt z,canadian pop,electropop",0.652,0.897,7,-4.481,0,0.036,0.293,0,0.0722,0.475,114.033,4
4cZ3UsiKd1kUQIaq4BFIj2,"1INuLZXjjVbcJRyWvD1iSq","No One Compares To You","A Good Friend Is Nice","Jack & Jack",2019-01-25,182920,63,spotify:user:,2023-03-09T23:00:00Z,"dance pop,pop,post-teen pop,social media pop,teen pop",0.7,0.748,1,-6.044,1,0.0434,0.127,0,0.0941,0.631,111.939,4
7jEN3nuX9eIIXu7Nz1wslG,"2hCU6EhDEmPjpqe8cAHAcm","Can You Feel It","Untold Stories","Birgir",2020-05-08,193813,62,spotify:user:,2023-03-09T23:00:00Z,"icelandic indie",0.606,0.684,7,-7.486,1,0.0343,0.0208,0.000867,0.107,0.225,116.993,4
23EquxExXkNmGCCY96P0Iu,"1uNFoZAHBGtllmzznpCI3s","Hailey","Justice (The Complete Edition)","Justin Bieber",2021-10-08,193354,67,spotify:user:,2023-03-09T23:00:00Z,"canadian pop,pop",0.462,0.745,0,-6.588,0,0.0699,0.0367,0,0.0795,0.254,100.042,4
0mjAU3yKR1QnXnHtjGJqTM,"5Pwc4xIPtQLFEnJriah9YJ","Rescue Me","Rescue Me","OneRepublic",2019-05-17,158899,68,spotify:user:,2023-03-09T23:00:00Z,"piano rock,pop",0.759,0.605,7,-7.737,1,0.0433,0.156,0,0.694,0.64,121.049,4
7cLvLpnhpnQtea3ETMYgV5,"7qmpXeNz2ojlMl2EEfkeLs,0IErJSgNHRD1DAH0X7yHvn","Never Go Wrong","Never Go Wrong","Nicky Youre,david hugo",2022-03-25,155962,62,spotify:user:,2023-03-09T23:00:00Z,"pop,chill r&b,modern indie pop",0.585,0.835,5,-6.453,1,0.113,0.0687,0,0.275,0.93,164.988,4
3HVWdVOQ0ZA45FuZGSfvns,"6eUKZXaKkcviH0Ku9w2n3V,1uNFoZAHBGtllmzznpCI3s","I Don't Care (with Justin Bieber)","I Don't Care (with Justin Bieber)","Ed Sheeran,Justin Bieber",2019-05-10,219946,76,spotify:user:,2023-03-09T23:00:00Z,"pop,uk pop,canadian pop",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,4
3DmW6y7wTEYHJZlLo1r6XJ,"4obzFoKoKRHIphyHzJ35G3","Shower","Shower","Becky G",2014-04-23,206166,75,spotify:user:,2023-03-09T23:00:00Z,"dance pop,latin pop,latin viral pop,pop,rap latina,reggaeton",0.699,0.529,2,-7.548,1,0.0487,0.0317,0.0000359,0.285,0.121,119.987,4
3eng6TJxpqjvDkxRpnfnhB,"2jnIB6XdLvnJUeNTy5A0J2","Big Plans","Big Plans","Why Don't We",2019-01-17,179929,62,spotify:user:,2023-03-09T23:00:00Z,"boy band,dance pop,pop,post-teen pop,teen pop",0.693,0.604,11,-5.279,1,0.0427,0.0668,0,0.114,0.651,75.014,4
6nACZEZIt1CIBmF09r5Pb5,"7gOdHgIoIKoe4i9Tta6qdD","Remember This","Remember This","Jonas Brothers",2021-06-19,178221,62,spotify:user:,2023-03-09T23:00:00Z,"boy band,dance pop,pop,post-teen pop",0.669,0.629,1,-5.018,0,0.0803,0.217,0,0.366,0.294,110.865,4
4PkIDTPGedm0enzdvilLNd,"0X2BH1fck6amBIoJhDVmmJ","Sixteen","Sixteen","Ellie Goulding",2019-04-12,201072,58,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,electropop,indietronica,metropopolis,pop,uk pop",0.669,0.801,8,-5.445,1,0.136,0.268,0,0.0594,0.541,109.919,4
0z8hI3OPS8ADPWtoCjjLl6,"7n2wHs1TKAczGzO7Dd2rGr,0GM7qgcRCORpGnfcN2tCiB","Summer of Love (Shawn Mendes & Tainy)","Summer Of Love","Shawn Mendes,Tainy",2021-08-20,184104,77,spotify:user:,2023-03-09T23:00:00Z,"canadian pop,dance pop,pop,viral pop,latin hip hop,latin pop,pop reggaeton,reggaeton,reggaeton flow,trap latino,urbano latino",0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,4
1nAvS4GbkxR7iISU5ZfLPf,"5UECxOkeFG2n9ESNADgASX","YES","YES","BEN & TAN",2020-03-08,180489,57,spotify:user:,2023-03-09T23:00:00Z,"",0.563,0.583,7,-7.302,1,0.031,0.00658,0,0.102,0.525,91.899,4
2UbVnbE5FH6008mAm6Mmgw,"5Pwc4xIPtQLFEnJriah9YJ","Run","Run","OneRepublic",2021-05-05,169010,73,spotify:user:,2023-03-09T23:00:00Z,"piano rock,pop",0.682,0.72,11,-8.173,0,0.0381,0.326,0,0.148,0.673,117.003,4
4Q6wZlZhrwVVmGhJtmGUtG,"4kYGAK2zu9EAomwj3hXkXy,3AVfmawzu83sp94QW7CEGm","Sing It With Me","She","JP Cooper,Astrid S",2022-02-21,201198,62,spotify:user:,2023-03-09T23:00:00Z,"dance pop,neo mellow,pop,tropical house,uk pop,alt z,norwegian pop",0.54,0.793,5,-4.379,1,0.0492,0.0744,0,0.354,0.4,112.219,4
6RRNNciQGZEXnqk8SQ9yv5,"06HL4z0CvFAxyc27GXpf02","You Need To Calm Down","Lover","Taylor Swift",2019-08-23,171360,76,spotify:user:,2023-03-09T23:00:00Z,"pop",0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,4
53kWAAfx7IopXRa31MQHB8,"28y6CyJNkGNjJQKrlx4AmN,4YXycRbyyAE0wozTk7QMEq","Good Vibes","Good Vibes","HRVY,Matoma",2020-09-04,170280,67,spotify:user:,2023-03-09T23:00:00Z,"dance pop,pop,pop dance,post-teen pop,social media pop,tropical house,edm,electro house,electropop,norwegian pop,pop edm",0.558,0.877,10,-3.392,1,0.145,0.274,0,0.162,0.762,99.988,4
3wYOGJYD31sLRmBgCvWxa4,"1LOB7jTeEV14pHai6EXSzF,2oX42qP5ineK3hrhBECLmj","I Found You","I Found You","Cash Cash,Andy Grammer",2020-02-28,167307,61,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,electro house,electropop,electropowerpop,pop,pop dance,pop edm,tropical house,neo mellow,pop rap,pop rock,post-teen pop",0.646,0.761,1,-2.557,1,0.0385,0.0714,0,0.222,0.472,129.916,4
21H0pUV2uPIPcFnFhgTBjo,"23fqKkggKUBHNkbKtXEls4,2ZRQcIgzPCVaT9XKhXZIzh,6ydoSd3N2mwgwBHtF6K7eX","Woke Up in Love","Woke Up in Love","Kygo,Gryffin,Calum Scott",2022-09-09,216873,73,spotify:user:,2023-03-09T23:00:00Z,"edm,pop,pop dance,tropical house,dance pop,electro house,neo mellow",0.643,0.585,2,-5.994,1,0.0369,0.225,0,0.0927,0.188,106.015,4
5r43qanLhUCdBj8HN3fa6B,"5Pwc4xIPtQLFEnJriah9YJ","Sunshine","Sunshine","OneRepublic",2021-11-10,163854,80,spotify:user:,2023-03-09T23:00:00Z,"piano rock,pop",0.697,0.875,5,-4.621,1,0.034,0.137,0,0.28,0.774,140.069,4
1zOOl8f7qkjj0AmvlCfLyQ,"7vk5e3vY1uw9plTHJAMwjN","The Drum","The Drum","Alan Walker",2022-04-29,189287,66,spotify:user:,2023-03-09T23:00:00Z,"electro house",0.783,0.762,6,-4.727,1,0.0507,0.158,0.0000656,0.092,0.33,127.993,4
5K6Ssv4Z3zRvxt0P6EKUAP,"4sTQVOfp9vEMCemLw50sbu,1Cs0zKBU1kc0i8ypK3B9ai,3e7awlrlDSwF3iM0WBjGMp","Heartbreak Anthem (with David Guetta & Little Mix)","Heartbreak Anthem (with David Guetta & Little Mix)","Galantis,David Guetta,Little Mix",2021-05-20,183725,76,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,electro house,pop,pop dance,tropical house,big room,girl group,post-teen pop,talent show,uk pop",0.595,0.784,1,-4.878,1,0.102,0.216,0,0.0608,0.479,124.111,4
1J2EmhjTmHQxLShYQK7Xti,"6t9ucCmbp0yzfgKpSLl7XL,4PoDl8ZLsbbdeNBrEC1eSH","Forever Young","Forever Young","UNDRESSD,Ellie May",2019-05-17,201765,62,spotify:user:,2023-03-09T23:00:00Z,"orebro indie",0.594,0.725,8,-7.225,0,0.0293,0.0375,0.0000106,0.237,0.572,122.983,4
2F83FxNVkK6PPMHuYnwyVc,"1Cs0zKBU1kc0i8ypK3B9ai,4npEfmQ6YuiwW1GpUmaq3F","Let It Be Me (feat. Ava Max)","7","David Guetta,Ava Max",2018-09-14,172933,61,spotify:user:,2023-03-09T23:00:00Z,"big room,dance pop,edm,pop,pop dance",0.743,0.529,7,-6.187,0,0.0505,0.128,0,0.181,0.438,102.048,4
0QBzMgT7NIeoCYy3sJCof1,"4nDoRrQiYLoBzwC5BhVJzF,6eUKZXaKkcviH0Ku9w2n3V","Bam Bam (feat. Ed Sheeran)","Bam Bam (feat. Ed Sheeran)","Camila Cabello,Ed Sheeran",2022-03-04,206070,80,spotify:user:,2023-03-09T23:00:00Z,"dance pop,pop,post-teen pop,uk pop",0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,4
399aZ7EyH9ARcg1nBkVKFK,"6cEuCEZu7PAE9ZSzLLc2oQ,1IueXOQyABrMOprrzwQJWN,4kYGAK2zu9EAomwj3hXkXy","Runaway (with Sigala & JP Cooper)","Runaway (with Sigala & JP Cooper)","R3HAB,Sigala,JP Cooper",2021-08-20,168196,42,spotify:user:,2023-03-09T23:00:00Z,"dance pop,dutch house,edm,electro house,pop,pop dance,progressive electro house,slap house,tropical house,neo mellow,uk pop",0.617,0.756,3,-5.811,1,0.104,0.213,0,0.152,0.432,121.828,4
2gZwBmkSmsVfEPFWGuWTDk,"2ZRQcIgzPCVaT9XKhXZIzh,5yhR0OqJhkbQ2y76XUte3R","Best Is Yet To Come (with Kyle Reynolds)","Best Is Yet To Come (with Kyle Reynolds)","Gryffin,Kyle Reynolds",2021-06-02,215201,60,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,electro house,pop,pop dance,tropical house",0.569,0.85,4,-3.914,1,0.0369,0.0148,0,0.245,0.551,122.042,4
2Xy1UIVfOlukyye6Fd0wrI,"20gsENnposVs2I4rQ5kvrf,5CCwRZC6euC8Odo6y9X8jr","Follow Me","Follow Me","Sam Feldt,Rita Ora",2021-12-10,169672,71,spotify:user:,2023-03-09T23:00:00Z,"dance pop,edm,electro house,pop,pop dance,pop edm,tropical house,electropop,pop rap,post-teen pop,uk pop",0.673,0.729,6,-4.879,1,0.0496,0.083,0,0.1,0.675,122.023,4
