Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6f5ExP43esnvdKPddwKXJH,"5H6xmHXjsq98NLbEjuE29f,1BEUkE2CSUgHTLSBMZdnFB,6AgTAQt8XS6jRWi4sX7w49","Better Days (NEIKED x Mae Muller x Polo G)","Better Days (NEIKED x Mae Muller x Polo G)","NEIKED,Mae Muller,Polo G",2021-09-24,160656,77,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,edm,pop,pop dance,scandipop,tropical house,uk contemporary r&b,uk pop,chicago rap,rap",0.717,0.671,0,-5.077,0,0.0337,0.0018,0.00000254,0.0921,0.699,110.054,4
3Dzso9Q2WwupEclqgxBZht,"5UUdxfBMwm0hLlLgnZtBFv,2mdhxkqoWFBLtEC5FRkMD0,2FMdAViOScZVhMjAunoYNK","Pumped Up Kicks","Pumped Up Kicks","Madism,MKJ,Felix Samuel",2020-08-21,145161,71,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"covertronica,edm,pop dance,tropical house,finnish edm",0.669,0.687,0,-4.753,1,0.043,0.152,0.000016,0.308,0.386,123.903,4
2hrUO4drrO63i7FYbCLBl2,"6MDME20pz9RveH9rEXvrOM,3Isy6kedDrgPYoTS1dazA9,1zNqDE7qDGCsyzJwohVaoX","Rockabye (feat. Sean Paul & Anne-Marie)","What Is Love? (Deluxe Edition)","Clean Bandit,Sean Paul,Anne-Marie",2018-11-30,251173,71,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,edm,pop,pop dance,pop rap,post-teen pop,tropical house,uk dance,uk funky,dancehall,uk pop",0.717,0.73,9,-4.729,0,0.0568,0.383,0,0.398,0.792,102.002,4
6G8xvLFNkXy3HM5EbQI6c8,"4KJ6jujcNPzOyhdNoiNftp","sail away","sail away","lovelytheband",2022-06-24,179000,70,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"indie poptimism,modern alternative rock,modern rock,pop rock",0.743,0.835,2,-4.655,1,0.029,0.25,0,0.0912,0.955,120.019,4
27SdWb2rFzO6GWiYDBTD9j,"5WUlDfRSoLAfcVSX1WnrxN","Cheap Thrills","This Is Acting","Sia",2016-01-29,211666,77,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"australian dance,australian pop,dance pop,pop",0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,4
6b8Be6ljOzmkOmFslEb23P,"0du5cEVh5yTK9QJze8zA0C","24K Magic","24K Magic","Bruno Mars",2016-11-17,225983,78,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,pop",0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,4
4C6Uex2ILwJi9sZXRdmqXp,"0hCNtLu0JehylgoiP8L4Gh","Super Freaky Girl","Super Freaky Girl","Nicki Minaj",2022-08-12,170977,79,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,hip pop,pop,queens hip hop,rap",0.95,0.891,2,-2.653,1,0.241,0.0645,0.0000177,0.309,0.912,133.01,4
76hfruVvmfQbw0eYn1nmeC,"6T5tfhQCknKG4UnH90qGnz","Cake By The Ocean","DNCE","DNCE",2016-11-18,219146,79,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,edm,pop,post-teen pop",0.774,0.753,4,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,4
0v1x6rN6JHRapa03JElljE,"3Nrfpe0tUJi4K4DXYWgMUX","Dynamite","Dynamite","BTS",2020-08-21,199053,0,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"k-pop,k-pop boy group",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
3DmW6y7wTEYHJZlLo1r6XJ,"4obzFoKoKRHIphyHzJ35G3","Shower","Shower","Becky G",2014-04-23,206166,75,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,latin pop,latin viral pop,pop,rap latina,reggaeton",0.699,0.529,2,-7.548,1,0.0487,0.0317,0.0000359,0.285,0.121,119.987,4
5jE48hhRu8E6zBDPRSkEq7,"6JL8zeS1NmiOftqZTRgdTz","All About That Bass","Title (Deluxe)","Meghan Trainor",2015-01-09,187920,73,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,hip pop,pop",0.807,0.887,9,-3.726,1,0.0503,0.0573,0.00000287,0.124,0.961,134.052,4
1nInOsHbtotAmEOQhtvnzP,"3BmGtnKgCSGYIUhmivXKWX","Stronger (What Doesn't Kill You)","Stronger (Deluxe Version)","Kelly Clarkson",2011-10-24,221946,73,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,pop,post-teen pop,talent show",0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,4
3DamFFqW32WihKkTVlwTYQ,"07QEuhtrNmmZ0zEcqE9SF6","Fireflies","Ocean Eyes","Owl City",2009-01-01,228346,77,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"indietronica,pop rock",0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,4
45S5WTQEGOB1VHr1Q4FuPl,"6KImCVD70vtIoJWnq6nGn3","Golden","Fine Line","Harry Styles",2019-12-13,208906,80,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"pop",0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,4
2796m8y7tOCTUsTQfjmeI4,"5is5DqPrikZst947JUUy9z,6VlE82AXyZhHEo87D6C1RH","Shape of You","Shape of You","Navagio,Kid On The Block",2022-01-20,157647,52,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"tropical house",0.81,0.636,1,-6.072,0,0.0487,0.303,0,0.131,0.687,101.966,4
3S0OXQeoh0w6AY8WQVckRW,"4phGZZrJZRo4ElhRtViYdl","I'm Yours","We Sing. We Dance. We Steal Things.","Jason Mraz",2008-05-01,242946,74,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"acoustic pop,neo mellow,pop,pop rock",0.703,0.444,11,-9.331,1,0.0417,0.559,0,0.0973,0.712,150.96,4
6UelLqGlWMcVH1E5c4H7lY,"6KImCVD70vtIoJWnq6nGn3","Watermelon Sugar","Fine Line","Harry Styles",2019-12-13,174000,87,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"pop",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,4
0O6u0VJ46W86TxN9wgyqDj,"246dkjvS1zLTtiykXe5h60,5cj0lLjcoR7YOSnhnX0Po5","I Like You (A Happier Song) (with Doja Cat)","Twelve Carat Toothache","Post Malone,Doja Cat",2022-06-03,192840,86,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dfw rap,melodic rap,rap,dance pop,pop",0.733,0.67,5,-6.009,1,0.0751,0.121,0,0.121,0.472,100.964,4
7MIhUdNJtaOnDmC5nBC1fb,"0NGAZxHanS9e0iNHpR8f2W,66TrUkUZ3RM29dqeDQRgyA,1TrfxjXu8quyDw05p2bacX,2u3rmzZC0psTER2sDfUebm","Deep Down (feat. Never Dull)","Deep Down (feat. Never Dull)","Alok,Ella Eyre,Kenny Dope,Never Dull",2022-06-17,165752,79,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"electro house,pop nacional,slap house,dance pop,post-teen pop,tropical house,uk pop,soulful house,disco house,funky house",0.687,0.818,0,-4.221,1,0.0778,0.0112,0,0.248,0.886,125.952,4
22k0n1bKm5OJOMXPIWkFow,"7AgS2ycsLUG0NPTY1AAboT,0dS5IlInNc5Qq0wIrFTKob","Number","Number","Mark Mendy,Jay Mason",2023-02-16,137280,60,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"covertronica,pop dance,tropical house",0.716,0.941,6,-6.206,0,0.073,0.0312,0.0000114,0.707,0.884,125.04,4
5r43qanLhUCdBj8HN3fa6B,"5Pwc4xIPtQLFEnJriah9YJ","Sunshine","Sunshine","OneRepublic",2021-11-10,163854,80,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"piano rock,pop",0.697,0.875,5,-4.621,1,0.034,0.137,0,0.28,0.774,140.069,4
6F8fU5SFNEuc92HuzxUtPe,"19VDJ9IKyBSUMDJxLsasP6,7wmCy21VjfmbP8DznMJe8v,7jorGtdk1HfscrUyanHXlf","Groove Tonight","Groove Tonight","Mr. Belt & Wezol,Plastik Funk,Tim Morrison",2023-03-10,171967,53,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"deep groove house,disco house,dutch edm,edm,electro house,house,tropical house,pop edm,pop house",0.667,0.86,11,-5.569,0,0.0362,0.00191,0.013,0.0671,0.822,126.004,4
6VrLYoQKdhu1Jruei06t65,"7gAppWoH7pcYmphCVTXkzs","Somebody To You","Meet The Vamps","The Vamps",2014-01-01,185097,74,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"boy band,dance pop,pop,post-teen pop",0.526,0.818,3,-5.952,1,0.0358,0.0587,0,0.333,0.896,171.96,4
7xn4QcdEGKTRIEzcbEZ6ZW,"4EEiIzZgVhuclh7TI605V9,22uf10h6c7EDT4i9PI1Av5,39AOKEst7bTMFXv8kaYbdp","Summertime","Summertime","Mitchy Katawazi,André Katawazi,NASHUP",2023-01-27,176684,52,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"",0.668,0.618,6,-7.701,1,0.0457,0.106,0,0.117,0.53,94.977,4
0mBP9X2gPCuapvpZ7TGDk3,"6VuMaDnrHyPL1p4EHjYLi7,6HaGTQPmzraVmaVxvz6EUc,3Nrfpe0tUJi4K4DXYWgMUX","Left and Right (Feat. Jung Kook of BTS)","Left and Right (Feat. Jung Kook of BTS)","Charlie Puth,Jung Kook,BTS",2022-06-24,154486,81,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,pop,viral pop,k-pop,k-pop boy group",0.881,0.592,2,-4.898,1,0.0324,0.619,0.0000132,0.0901,0.719,101.058,4
0QBzMgT7NIeoCYy3sJCof1,"4nDoRrQiYLoBzwC5BhVJzF,6eUKZXaKkcviH0Ku9w2n3V","Bam Bam (feat. Ed Sheeran)","Bam Bam (feat. Ed Sheeran)","Camila Cabello,Ed Sheeran",2022-03-04,206070,80,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,pop,post-teen pop,uk pop",0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,4
2bT1PH7Cw3J9p3t7nlXCdh,"7n2wHs1TKAczGzO7Dd2rGr","If I Can't Have You","Shawn Mendes (Deluxe)","Shawn Mendes",2019-06-19,191466,72,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"canadian pop,dance pop,pop,viral pop",0.691,0.823,2,-4.197,1,0.0623,0.487,0,0.134,0.87,123.935,4
18MCxsPkUPmVczH6MwcmMt,"35pKZ36ma78w8aE467fRO9","Nirvana","Nirvana","Phil The Beat",2023-03-17,164916,38,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"slap house",0.686,0.834,1,-5.512,0,0.0653,0.00428,0.000366,0.125,0.575,124.008,4
2iuZJX9X9P0GKaE93xcPjk,"04gDigrS5kc9YWfZHwBETP","Sugar","V","Maroon 5",2014-09-02,235493,80,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"pop",0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,4
1xQ6trAsedVPCdbtDAmk0c,"56mfhUDKa1vec6rSLZV5Eg,07YZf4WDAMNwqr4jfgOZ8y","Savage Love (Laxed - Siren Beat)","Savage Love (Laxed - Siren Beat)","Jawsh 685,Jason Derulo",2020-06-11,171374,74,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"nz pop,dance pop,edm,pop,pop rap,post-teen pop",0.767,0.481,0,-8.52,0,0.0803,0.234,0,0.269,0.761,150.076,4
7vFoFDWqTX0mHzLfrF1Cfy,"5MouCg6ta7zAxsfMEbc1uh,4bL2B6hmLlMWnUEZnorEtG","Cheerleader - Felix Jaehn Remix Radio Edit","Me 4 U","OMI,Felix Jaehn",2015-10-16,180565,76,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,edm,electro house,german dance,pop,pop dance,tropical house",0.782,0.685,4,-6.237,1,0.0309,0.166,0.0000118,0.16,0.603,118.016,4
1A8j067qyiNwQnZT0bzUpZ,"7keGfmQR4X5w0two1xKZ7d,726MxZBpkxnnoKl6aN7mmj","This Girl (Kungs Vs. Cookin' On 3 Burners)","Layers","Kungs,Cookin' On 3 Burners",2016-11-04,195546,75,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"edm,pop dance,tropical house,bboy,funk,instrumental funk,modern funk",0.792,0.717,0,-4.759,0,0.0393,0.0927,0.0000359,0.226,0.466,121.985,4
0nS2xf6yooLnSAthClLCDi,"6tV2P2SciHytsSDufKr57B,1LFGVkNRmXz8jIkyPjaGNL,1yYBD4cVxCxXQXi4QGZfSo","If You Had My Love (Kav Verhouzer Remix)","If You Had My Love (Kav Verhouzer Remix)","TWOPILOTS,De Hofnar,Kav Verhouzer",2021-09-24,158536,67,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"covertronica,new french touch,pop dance,tropical house,deep tropical house",0.73,0.699,10,-7.332,0,0.0434,0.0401,0.00000294,0.129,0.624,122.968,4
2fTsFCKRFQ5M0igJgabnLA,"2gsggkzM5R49q6jpPvazou,5ndkK3dpZLKtBklKjxNQwT","Price Tag","Who You Are (Platinum Edition)","Jessie J,B.o.B",2011-01-01,223053,73,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,pop,pop rap,post-teen pop,atl hip hop,hip hop,rap,southern hip hop",0.636,0.831,5,-3.945,1,0.182,0.0294,0.00000385,0.272,0.668,175.015,4
2DPYlWl50ydYsnnuryL5aX,"2KsP6tYLJlTBvSUxnwlVWa,0c173mlxpT3dSFRgMO8XPh","Cooler Than Me (feat. Big Sean)","Cooler Than Me EP","Mike Posner,Big Sean",2009-12-15,227840,66,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,edm,pop,pop rap,detroit hip hop,hip hop,r&b,rap,southern hip hop,trap",0.837,0.515,7,-4.065,0,0.0793,0.103,0,0.233,0.769,129.001,4
0T7vRa9aRXSKEtOwfWdF9R,"4EEiIzZgVhuclh7TI605V9","So Nice","So Nice","Mitchy Katawazi",2022-05-06,169043,48,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"",0.853,0.647,7,-5.593,1,0.0706,0.114,0,0.134,0.692,115.087,4
4cluDES4hQEUhmXj6TXkSo,"4AK6F7OLvEQ5QYCBNiQWHq","What Makes You Beautiful","Up All Night","One Direction",2012-05-25,199986,83,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"boy band,pop,post-teen pop,talent show",0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4
0GO8y8jQk1PkHzS31d699N,"3kVUvbeRdcrqQ3oHk5hPdx","Tongue Tied","Never Trust a Happy Song","GROUPLOVE",2011-09-02,218013,77,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"indie pop,indie poptimism,indie rock,indietronica,la indie,modern alternative rock,modern rock,rock,stomp and holler",0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,4
3Wrjm47oTz2sjIgck11l5e,"0lAWpj5szCSwM4rUMHYmrr","Beggin'","Chosen","Måneskin",2017-12-08,211560,83,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"indie rock italiano,italian pop",0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,4
6WrI0LAC5M1Rw2MnX2ZvEg,"6M2wZ9GZgrQXHCFfjv46we","Don't Start Now","Don't Start Now","Dua Lipa",2019-10-31,183290,77,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,pop,uk pop",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,4
4cG7HUWYHBV6R6tHn1gxrl,"7i9j813KFoSBMldGqlh2Z1,1gALaWbNDnwS2ECV09sn2A,4L2dV3zY7RmkeiNO035Fi0,3Edve4VIATi0OZngclQlkN","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit]","Riton,Nightcrawlers,Mufasa & Hypeman,Dopamine",2021-01-15,169153,78,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,edm,house,pop dance,tropical house,uk dance,disco house,hip house,vocal house",0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4
5066WzFaeJhqmQmKjBmrr6,"7AgS2ycsLUG0NPTY1AAboT,6WamMeXO2jN9tUYxSBUclQ","Weekend (Party, Sleep, Repeat)","Weekend (Party, Sleep, Repeat)","Mark Mendy,Paradigm",2022-05-19,138556,61,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"covertronica,pop dance,tropical house,slap house",0.813,0.853,10,-4.756,1,0.163,0.138,0,0.0845,0.732,123.005,4
1rIKgCH4H52lrvDcz50hS8,"1Xylc3o4UrD53lo9CvFvVg","Lush Life","So Good","Zara Larsson",2017-03-17,201122,77,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,edm,electropop,pop,pop dance,post-teen pop,scandipop,swedish electropop,swedish pop,tropical house",0.694,0.712,7,-3.923,0,0.046,0.132,0,0.211,0.799,98.023,4
1XGmzt0PVuFgQYYnV2It7A,"04gDigrS5kc9YWfZHwBETP,137W8MRPWKqSmrBGDBFSop","Payphone","Overexposed Track By Track","Maroon 5,Wiz Khalifa",2012-01-01,231173,82,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"pop,dance pop,hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap",0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,4
1kKYjjfNYxE0YYgLa7vgVY,"23fqKkggKUBHNkbKtXEls4,6XpaIBNiVzIetEPCWDvAFP","Higher Love","Golden Hour","Kygo,Whitney Houston",2020-05-29,228267,69,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"edm,pop,pop dance,tropical house,dance pop,urban contemporary",0.693,0.678,8,-7.159,1,0.0324,0.0151,0.00000571,0.101,0.404,103.952,4
7eYUtVuBYUSp5sCMkVokgt,"6VlE82AXyZhHEo87D6C1RH,0fOACSuV2yErGIXJvBsIZz","Whole Again","Whole Again","Kid On The Block,Thomas Geelens",2020-11-20,191219,56,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"tropical house",0.672,0.676,4,-7.304,1,0.0379,0.34,0.00000502,0.155,0.381,123.014,4
5ow0sNF1zSqp71Ix5jEXWU,"4FcZfItjVIsfO9TynErl7X,71Dhj822M1LGpuryPIV2KO","Dancing in the Moonlight (feat. NEIMY)","Dancing in the Moonlight (feat. NEIMY)","Jubël,NEIMY",2018-06-22,164009,25,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,edm,pop,pop dance,swedish pop,tropical house,scandipop",0.659,0.617,11,-5.862,0,0.0649,0.27,0,0.187,0.187,119.858,4
6yv0ZjBlZy2oRFq7jAis2C,"6tV2P2SciHytsSDufKr57B","Riptide","Riptide","TWOPILOTS",2022-04-21,154731,68,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"covertronica,new french touch,pop dance,tropical house",0.729,0.836,8,-4.312,1,0.0462,0.156,0.0000327,0.336,0.288,113.998,4
45hOioMDJktr86iKDHC8gr,"0p4nmQO2msCgU4IF37Wi3j","Girlfriend","The Best Damn Thing (Expanded Edition)","Avril Lavigne",2007-04-17,216600,73,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"canadian pop,candy pop,dance pop,pop,post-teen pop",0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,4
00Mb3DuaIH1kjrwOku9CGU,"0p4nmQO2msCgU4IF37Wi3j","Sk8er Boi","Let Go","Avril Lavigne",2002-06-04,204000,75,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"canadian pop,candy pop,dance pop,pop,post-teen pop",0.487,0.9,0,-4.417,1,0.0482,0.0000679,0,0.358,0.484,149.937,4
3E7dfMvvCLUddWissuqMwr,"5YGY8feqx7naU7z4HrwZM6","Party In The U.S.A.","The Time Of Our Lives (International Version)","Miley Cyrus",2009-01-01,202066,81,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"pop",0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4
1hGy2eLcmC8eKx7qr1tOqx,"6S0dmVVn4udvppDhZIWxCr","Beautiful Girls","Beautiful Girls","Sean Kingston",2007-07-23,225373,76,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"dance pop,miami hip hop,pop,post-teen pop,rap,urban contemporary",0.762,0.661,1,-6.075,0,0.0687,0.15,0,0.256,0.769,130.009,4
2Yer0p7uB2lVBUAtANuuQp,"5UjifI1TYefXWn9GdqDOHl,6icQOAFXDZKsumw3YXyusw","Magic In The Hamptons (feat. Lil Yachty)","Magic In The Hamptons (feat. Lil Yachty)","Social House,Lil Yachty",2018-06-08,164640,72,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"pop,atl hip hop,melodic rap,rap,trap,viral rap",0.769,0.479,1,-5.339,1,0.0385,0.66,0,0.0914,0.803,96.051,4
7GJClzimvMSghjcrKxuf1M,"2ysnwxxNtSgbb9t1m2Ur4j","Budapest","Wanted on Voyage","George Ezra",2014-06-27,200720,1,spotify:user:qon9p4ro7d4cjfj1dsfw99k9z,2023-03-18T01:45:39Z,"folk-pop,neo-singer-songwriter",0.714,0.451,5,-8.268,1,0.0276,0.0883,0,0.108,0.406,127.787,4
