Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6jjYDGxVJsWS0a5wlVF5vS,"3Nrfpe0tUJi4K4DXYWgMUX","Butter","Proof","BTS",2022-06-10,164952,78,spotify:user:,2023-01-27T11:00:00Z,"k-pop,k-pop boy group",0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0788,0.695,109.997,4
5HCyWlXZPP0y6Gqq8TgA20,"2tIP7SsRs7vjIcLrU85W8J,1uNFoZAHBGtllmzznpCI3s","STAY (with Justin Bieber)","STAY (with Justin Bieber)","The Kid LAROI,Justin Bieber",2021-07-09,141805,85,spotify:user:,2023-01-27T11:00:00Z,"australian hip hop,pop,canadian pop",0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,4
20I6sIOMTCkB6w7ryavxtO,"6sFIWsNpZYqfjUpaCgueju","Call Me Maybe","Kiss","Carly Rae Jepsen",2012-01-01,193400,79,spotify:user:,2023-01-27T11:00:00Z,"canadian pop,dance pop,electropop,pop,post-teen pop",0.783,0.58,7,-6.548,1,0.0408,0.0114,0.00000228,0.108,0.66,120.021,4
2bT1PH7Cw3J9p3t7nlXCdh,"7n2wHs1TKAczGzO7Dd2rGr","If I Can't Have You","Shawn Mendes (Deluxe)","Shawn Mendes",2019-06-19,191466,72,spotify:user:,2023-01-27T11:00:00Z,"canadian pop,dance pop,pop,viral pop",0.691,0.823,2,-4.197,1,0.0623,0.487,0,0.134,0.87,123.935,4
0FDzzruyVECATHXKHFs9eJ,"4gzpq5DPGxSnKTe4SA8HAU","A Sky Full of Stars","Ghost Stories","Coldplay",2014-05-19,267866,82,spotify:user:,2023-01-27T11:00:00Z,"permanent wave,pop",0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,4
5PYQUBXc7NYeI1obMKSJK0,"6jJ0s89eD6GaHleKKya26X","Never Really Over","Never Really Over","Katy Perry",2019-05-31,223523,69,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop",0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,4
0afhq8XCExXpqazXczTSve,"6eUKZXaKkcviH0Ku9w2n3V","Galway Girl","÷ (Deluxe)","Ed Sheeran",2017-03-03,170826,78,spotify:user:,2023-01-27T11:00:00Z,"pop,uk pop",0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,4
4a9tbd947vo9K8Vti9JwcI,"3Nrfpe0tUJi4K4DXYWgMUX,26VFTg2z8YR0cCuwLzESi2","Boy With Luv (feat. Halsey)","MAP OF THE SOUL : PERSONA","BTS,Halsey",2019-04-12,229773,78,spotify:user:,2023-01-27T11:00:00Z,"k-pop,k-pop boy group,dance pop,electropop,etherpop,indie poptimism,pop",0.645,0.862,11,-4.761,0,0.0845,0.0933,0,0.193,0.803,119.947,4
7a53HqqArd4b9NF4XAmlbI,"4npEfmQ6YuiwW1GpUmaq3F","Kings & Queens","Heaven & Hell","Ava Max",2020-09-18,162398,80,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop",0.637,0.69,1,-4.057,0,0.0405,0.00786,0,0.124,0.457,129.857,4
22PMfvdz35fFKYnJyMn077,"0du5cEVh5yTK9QJze8zA0C","Marry You","Doo-Wops & Hooligans","Bruno Mars",2010-10-05,230192,74,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop",0.621,0.82,10,-4.865,1,0.0367,0.332,0,0.104,0.452,144.905,4
2GyA33q5rti5IxkMQemRDH,"7n2wHs1TKAczGzO7Dd2rGr,4nDoRrQiYLoBzwC5BhVJzF","I Know What You Did Last Summer","Handwritten","Shawn Mendes,Camila Cabello",2015-04-14,223853,70,spotify:user:,2023-01-27T11:00:00Z,"canadian pop,dance pop,pop,viral pop,post-teen pop",0.687,0.761,9,-4.582,0,0.0876,0.102,0,0.147,0.743,113.939,4
7oUHzZKNKUTrlU7DYxhQ7v,"04gDigrS5kc9YWfZHwBETP","Maps","V (Asia Tour Edition)","Maroon 5",2015-05-18,189960,71,spotify:user:,2023-01-27T11:00:00Z,"pop",0.742,0.713,1,-5.522,0,0.0303,0.0205,0,0.059,0.879,120.032,4
1mXuMM6zjPgjL4asbBsgnt,"6jJ0s89eD6GaHleKKya26X","Firework","Teenage Dream","Katy Perry",2010-08-24,227893,74,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop",0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,4
2aXC0fD6qziwlOZZqhCqTd,"3GtCKJA4SkOxN65MWjm82R,6lB8vOoI4DRrrVxXwuV19c,1PU4kQGbRVMSyvawEYEjFp","Dive","Dive","Hot Shade,Mike Perry,Chris James",2019-12-20,164490,73,spotify:user:,2023-01-27T11:00:00Z,"dance pop,edm,pop dance,pop edm,tropical house,electro house,pop,swedish tropical house,chill r&b,electropop",0.654,0.787,4,-4.999,1,0.0502,0.00515,0,0.144,0.409,123.979,4
6Vh03bkEfXqekWp7Y1UBRb,"4AK6F7OLvEQ5QYCBNiQWHq","Live While We're Young","Take Me Home (Expanded Edition)","One Direction",2012-11-12,200213,73,spotify:user:,2023-01-27T11:00:00Z,"boy band,pop,post-teen pop,talent show",0.663,0.857,2,-2.16,1,0.0544,0.0542,0,0.144,0.931,126.039,4
0cqRj7pUJDkTCEsJkx8snD,"06HL4z0CvFAxyc27GXpf02","Shake It Off","1989 (Deluxe)","Taylor Swift",2014-01-01,219200,81,spotify:user:,2023-01-27T11:00:00Z,"pop",0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,4
0hO71r8vbnrXSaXVrR9ptF,"1l8Fu6IkuTP0U5QetQJ5Xt","I'm In Love With a Monster","I'm In Love With a Monster","Fifth Harmony",2015-08-14,211932,64,spotify:user:,2023-01-27T11:00:00Z,"dance pop,girl group,pop,post-teen pop,talent show",0.666,0.812,6,-4.07,0,0.0647,0.0597,0,0.0603,0.868,145.059,4
3rmo8F54jFF8OgYsqTxm5d,"6eUKZXaKkcviH0Ku9w2n3V","Bad Habits","=","Ed Sheeran",2021-10-29,230746,85,spotify:user:,2023-01-27T11:00:00Z,"pop,uk pop",0.807,0.893,11,-3.745,0,0.0347,0.0451,0.0000279,0.366,0.537,126.011,4
5knuzwU65gJK7IF5yJsuaW,"6MDME20pz9RveH9rEXvrOM,3Isy6kedDrgPYoTS1dazA9,1zNqDE7qDGCsyzJwohVaoX","Rockabye (feat. Sean Paul & Anne-Marie)","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit,Sean Paul,Anne-Marie",2016-10-21,251088,73,spotify:user:,2023-01-27T11:00:00Z,"dance pop,edm,pop,pop dance,pop rap,post-teen pop,tropical house,uk dance,uk funky,dancehall,uk pop",0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,4
0ErK6K0kYr0Ow2RkPMhmMs,"3e7awlrlDSwF3iM0WBjGMp","Shout Out to My Ex","Glory Days (Expanded Edition)","Little Mix",2016-11-18,246240,73,spotify:user:,2023-01-27T11:00:00Z,"dance pop,girl group,pop,post-teen pop,talent show,uk pop",0.773,0.747,5,-4.061,1,0.0885,0.0242,0.00000899,0.109,0.801,126.014,4
0nrRP2bk19rLc0orkWPQk2,"1vCWHaC5f2uS3yhpwWbIA6","Wake Me Up","True","Avicii",2013-01-01,247426,84,spotify:user:,2023-01-27T11:00:00Z,"dance pop,edm,pop,pop dance,pop rap",0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4
55S2PQgSMYAhgoTCcGCDfw,"5Rl15oVamLq7FbSb0NNBNy","Youngblood","Youngblood","5 Seconds of Summer",2018-04-12,203417,66,spotify:user:,2023-01-27T11:00:00Z,"boy band,dance pop,pop,post-teen pop",0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,4
3h4T9Bg8OVSUYa6danHeH5,"04gDigrS5kc9YWfZHwBETP","Animals","V (Asia Tour Edition)","Maroon 5",2015-05-18,231013,69,spotify:user:,2023-01-27T11:00:00Z,"pop",0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,4
1qrpoAMXodY6895hGKoUpA,"06HL4z0CvFAxyc27GXpf02","You Belong With Me (Taylor’s Version)","Fearless (Taylor's Version)","Taylor Swift",2021-04-09,231124,79,spotify:user:,2023-01-27T11:00:00Z,"pop",0.632,0.773,6,-4.856,1,0.0346,0.0623,0,0.0885,0.474,130.033,4
6p6KdVpfKtTMisH5VfWqsL,"0X2BH1fck6amBIoJhDVmmJ","Sixteen","Brightest Blue","Ellie Goulding",2020-07-16,201226,55,spotify:user:,2023-01-27T11:00:00Z,"dance pop,edm,electropop,indietronica,metropopolis,pop,uk pop",0.677,0.802,8,-5.539,1,0.139,0.261,0,0.0705,0.539,109.918,4
2UbVnbE5FH6008mAm6Mmgw,"5Pwc4xIPtQLFEnJriah9YJ","Run","Run","OneRepublic",2021-05-05,169010,73,spotify:user:,2023-01-27T11:00:00Z,"piano rock,pop",0.682,0.72,11,-8.173,0,0.0381,0.326,0,0.148,0.673,117.003,4
0z8hI3OPS8ADPWtoCjjLl6,"7n2wHs1TKAczGzO7Dd2rGr,0GM7qgcRCORpGnfcN2tCiB","Summer of Love (Shawn Mendes & Tainy)","Summer Of Love","Shawn Mendes,Tainy",2021-08-20,184104,77,spotify:user:,2023-01-27T11:00:00Z,"canadian pop,dance pop,pop,viral pop,latin hip hop,latin pop,pop reggaeton,reggaeton,reggaeton flow,trap latino,urbano latino",0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,4
5ZSl6gDoV6bPPxzmLeneV9,"1HBjj22wzbscIZ9sEb5dyf,1INuLZXjjVbcJRyWvD1iSq","Rise","Blue","Jonas Blue,Jack & Jack",2018-11-09,194407,71,spotify:user:,2023-01-27T11:00:00Z,"dance pop,edm,pop,pop dance,tropical house,uk dance,post-teen pop,social media pop,teen pop",0.687,0.785,1,-4.65,1,0.0333,0.327,0,0.203,0.655,106.046,4
4i1yHB5Q9PhtWlWCplG3u5,"2NhdGz9EDv2FeUw6udu2g1","Walks Like Rihanna","Word Of Mouth (Deluxe)","The Wanted",2013-01-01,202150,59,spotify:user:,2023-01-27T11:00:00Z,"boy band,dance pop,edm,pop,pop rock,post-teen pop",0.559,0.82,5,-3.381,1,0.0591,0.00606,0,0.0958,0.428,126.091,4
42loEE51UDcecom9K8K4ei,"6aZyMrc4doVtZyKNilOmwu","I Do","All Of You","Colbie Caillat",2011-01-01,173360,57,spotify:user:,2023-01-27T11:00:00Z,"dance pop,neo mellow,pop,pop rock,post-teen pop,viral pop",0.655,0.877,9,-5.656,1,0.0329,0.22,0,0.0785,0.958,144.877,4
4y5bvROuBDPr5fuwXbIBZR,"06HL4z0CvFAxyc27GXpf02","Paper Rings","Lover","Taylor Swift",2019-08-23,222400,80,spotify:user:,2023-01-27T11:00:00Z,"pop",0.811,0.719,9,-6.553,1,0.0497,0.0129,0.0000136,0.0742,0.865,103.979,4
1CQ2cMfrmFM1YdfmjENKVE,"5Rl15oVamLq7FbSb0NNBNy","She Looks So Perfect","5 Seconds Of Summer","5 Seconds of Summer",2014-06-27,202496,71,spotify:user:,2023-01-27T11:00:00Z,"boy band,dance pop,pop,post-teen pop",0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,4
0qt5f5EL92o8Snzopsv0en,"6VxCmtR7S3yz4vnzsJqhSV","Geronimo","Bombs Away","Sheppard",2015-01-12,218227,69,spotify:user:,2023-01-27T11:00:00Z,"australian indie,australian pop,folk-pop,pop,pop rock",0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,4
5K6Ssv4Z3zRvxt0P6EKUAP,"4sTQVOfp9vEMCemLw50sbu,1Cs0zKBU1kc0i8ypK3B9ai,3e7awlrlDSwF3iM0WBjGMp","Heartbreak Anthem (with David Guetta & Little Mix)","Heartbreak Anthem (with David Guetta & Little Mix)","Galantis,David Guetta,Little Mix",2021-05-20,183725,76,spotify:user:,2023-01-27T11:00:00Z,"dance pop,edm,electro house,pop,pop dance,tropical house,big room,girl group,post-teen pop,talent show,uk pop",0.595,0.784,1,-4.878,1,0.102,0.216,0,0.0608,0.479,124.111,4
2GgxS8bUT5G25QJTsfSv0R,"0X2BH1fck6amBIoJhDVmmJ","Burn","Halcyon Days","Ellie Goulding",2014-01-01,231211,65,spotify:user:,2023-01-27T11:00:00Z,"dance pop,edm,electropop,indietronica,metropopolis,pop,uk pop",0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,4
2kqAtjOtQPAR0OiYUJR43k,"7gAppWoH7pcYmphCVTXkzs","Can We Dance","Meet The Vamps","The Vamps",2014-01-01,192710,64,spotify:user:,2023-01-27T11:00:00Z,"boy band,dance pop,pop,post-teen pop",0.64,0.82,1,-4.729,0,0.0464,0.00312,0,0.189,0.583,130.108,4
1nZzRJbFvCEct3uzu04ZoL,"6jJ0s89eD6GaHleKKya26X","Part Of Me","Teenage Dream: The Complete Confection","Katy Perry",2012-03-12,216160,73,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop",0.678,0.918,5,-4.63,1,0.0355,0.000417,0,0.0744,0.769,130.028,4
3P3pw6C19j31Rnzgo3JG7o,"1HBjj22wzbscIZ9sEb5dyf,4kYGAK2zu9EAomwj3hXkXy","Perfect Strangers","Blue","Jonas Blue,JP Cooper",2018-11-09,196613,74,spotify:user:,2023-01-27T11:00:00Z,"dance pop,edm,pop,pop dance,tropical house,uk dance,neo mellow,uk pop",0.73,0.861,1,-4.1,1,0.0451,0.39,0,0.213,0.704,117.965,4
5yDL13y5giogKs2fSNf7sj,"2NhdGz9EDv2FeUw6udu2g1","Glad You Came","Battleground (Deluxe Edition)","The Wanted",2011-01-01,197935,76,spotify:user:,2023-01-27T11:00:00Z,"boy band,dance pop,edm,pop,pop rock,post-teen pop",0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,4
6EJiVf7U0p1BBfs0qqeb1f,"6sFIWsNpZYqfjUpaCgueju","Cut To The Feeling","Cut To The Feeling","Carly Rae Jepsen",2017-05-26,207959,63,spotify:user:,2023-01-27T11:00:00Z,"canadian pop,dance pop,electropop,pop,post-teen pop",0.71,0.909,2,-2.777,1,0.0639,0.0135,0.00123,0.303,0.648,115.001,4
36phXHOKx8rO7CMp2vNX4x,"5p7f24Rk5HkUZsaS3BLG5F","Love Myself","HAIZ","Hailee Steinfeld",2016-02-26,218773,68,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop,post-teen pop",0.617,0.759,0,-6.785,0,0.0678,0.0026,0,0.419,0.324,122.924,4
4My8w8AA1JpG6E5SiAPvJL,"4AK6F7OLvEQ5QYCBNiQWHq","Kiss You","Take Me Home (Expanded Edition)","One Direction",2012-11-12,182866,73,spotify:user:,2023-01-27T11:00:00Z,"boy band,pop,post-teen pop,talent show",0.637,0.93,4,-2.632,1,0.0511,0.0177,0,0.452,0.886,90.014,4
4LRPiXqCikLlN15c3yImP7,"6KImCVD70vtIoJWnq6nGn3","As It Was","As It Was","Harry Styles",2022-03-31,167303,90,spotify:user:,2023-01-27T11:00:00Z,"pop",0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
0SiywuOBRcynK0uKGWdCnn,"1HY2Jd0NmPuamShAr6KMms","Bad Romance","The Fame Monster (Deluxe Edition)","Lady Gaga",2009-11-05,294573,81,spotify:user:,2023-01-27T11:00:00Z,"art pop,dance pop,pop",0.696,0.921,0,-3.755,1,0.0363,0.00314,0.0000524,0.0842,0.714,119.001,4
4QTuyRQshEZYurtIDfE6g0,"1HBjj22wzbscIZ9sEb5dyf,5KKpBU5eC2tJDzf0wmlRp2","By Your Side","Blue","Jonas Blue,RAYE",2018-11-09,201254,63,spotify:user:,2023-01-27T11:00:00Z,"dance pop,edm,pop,pop dance,tropical house,uk dance,uk contemporary r&b",0.695,0.743,6,-3.85,1,0.0329,0.0786,0,0.0587,0.634,123.007,4
12KUFSHFgT0XCoiSlvdQi4,"66CXWjxzNUsdJxJ2JdwvnR,2qxJFvFYMEDqd7ui6kSAcq","Break Free","My Everything (Deluxe)","Ariana Grande,Zedd",2014-08-25,214840,76,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop,complextro,edm,electro house,electropop,german techno,pop dance,pop rap,post-teen pop,tropical house",0.687,0.702,7,-5.324,0,0.0455,0.0064,0.0000435,0.204,0.284,129.956,4
1TEjSXPdAakDotj2Wji3PU,"6jJ0s89eD6GaHleKKya26X","Hot N Cold","One Of The Boys","Katy Perry",2008-06-17,220226,72,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop",0.706,0.841,7,-3.956,1,0.0418,0.0000795,0,0.0688,0.861,132.032,4
2LbJeXxDsWwu3rIz4wdIcK,"6VxCmtR7S3yz4vnzsJqhSV","Keep Me Crazy","Watching The Sky","Sheppard",2018-06-08,196953,53,spotify:user:,2023-01-27T11:00:00Z,"australian indie,australian pop,folk-pop,pop,pop rock",0.683,0.875,2,-5.11,1,0.0552,0.0226,0,0.175,0.717,143.957,4
0e8nrvls4Qqv5Rfa2UhqmO,"7jVv8c5Fj3E9VhNjxT4snq","THATS WHAT I WANT","MONTERO","Lil Nas X",2021-09-17,143901,82,spotify:user:,2023-01-27T11:00:00Z,"lgbtq+ hip hop,pop",0.737,0.846,1,-4.51,0,0.22,0.00614,0,0.0486,0.546,87.981,4
4wNIkl5XGiAACjFBlDWuSd,"7gOdHgIoIKoe4i9Tta6qdD","What A Man Gotta Do","What A Man Gotta Do","Jonas Brothers",2020-01-17,180644,71,spotify:user:,2023-01-27T11:00:00Z,"boy band,dance pop,pop,post-teen pop",0.852,0.698,9,-7.206,1,0.0629,0.00839,0.00000103,0.0773,0.324,113.039,4
6SjCa7LhEpPNiCxe3bLln4,"6S2OmqARrzebs0tKUEyXyp","Made In The USA","Demi","Demi Lovato",2013-01-01,196093,54,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop,post-teen pop",0.576,0.86,8,-3.913,1,0.0394,0.000875,0,0.316,0.594,87.461,4
3OOCTo40A47WiXqMu6NDi2,"1ZrBGJWLL8NiAjgNifCy90,599aGczoZFptUe5tbS43LT","Forgive Me Friend (feat. Swedish Jam Factory)","Pixie's Parasol","Smith & Thell,Swedish Jam Factory",2021-02-05,216133,56,spotify:user:,2023-01-27T11:00:00Z,"swedish pop",0.59,0.81,1,-5.751,1,0.0319,0.0014,0,0.198,0.624,127.916,4
2ekn2ttSfGqwhhate0LSR0,"6M2wZ9GZgrQXHCFfjv46we","New Rules","Dua Lipa (Deluxe)","Dua Lipa",2017-06-02,209320,79,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop,uk pop",0.762,0.7,9,-6.021,0,0.0694,0.00261,0.0000156,0.153,0.608,116.073,4
2MKXUXZIViCGpoFyysFpoj,"6VxCmtR7S3yz4vnzsJqhSV","Coming Home","Coming Home","Sheppard",2017-11-10,218385,59,spotify:user:,2023-01-27T11:00:00Z,"australian indie,australian pop,folk-pop,pop,pop rock",0.612,0.937,4,-5.531,1,0.0592,0.128,0.00000414,0.0991,0.653,144.013,4
0sb8ClU3CLoNblxkpmOKzA,"4npEfmQ6YuiwW1GpUmaq3F","Maybe You’re The Problem","Maybe You’re The Problem","Ava Max",2022-04-28,190318,72,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop",0.53,0.835,9,-3.69,1,0.11,0.0453,0,0.0637,0.471,166.02,4
6hmhG1b4LEyNuashVvuIAo,"1Xylc3o4UrD53lo9CvFvVg,7uMh23xWiuR7zsNkuNcm2G","Never Forget You","So Good","Zara Larsson,MNEK",2017-03-17,213427,72,spotify:user:,2023-01-27T11:00:00Z,"dance pop,edm,electropop,pop,pop dance,post-teen pop,scandipop,swedish electropop,swedish pop,tropical house,uk contemporary r&b,uk dance",0.583,0.732,11,-5.728,0,0.0457,0.00312,0.00000986,0.269,0.276,145.992,4
76hfruVvmfQbw0eYn1nmeC,"6T5tfhQCknKG4UnH90qGnz","Cake By The Ocean","DNCE","DNCE",2016-11-18,219146,79,spotify:user:,2023-01-27T11:00:00Z,"dance pop,edm,pop,post-teen pop",0.774,0.753,4,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,4
6gj08XDlv9Duc2fPOxUmVD,"6JL8zeS1NmiOftqZTRgdTz","Lips Are Movin","Title (Deluxe)","Meghan Trainor",2015-01-09,182666,71,spotify:user:,2023-01-27T11:00:00Z,"dance pop,hip pop,pop",0.775,0.825,7,-5.402,1,0.0464,0.0506,0.00000103,0.111,0.95,139.091,4
4rUTAkOU7OkVGeQuyQCHhF,"1l8Fu6IkuTP0U5QetQJ5Xt","Sledgehammer","Reflection (Deluxe)","Fifth Harmony",2015-01-30,230906,60,spotify:user:,2023-01-27T11:00:00Z,"dance pop,girl group,pop,post-teen pop,talent show",0.671,0.777,2,-4.322,1,0.046,0.0057,0.0011,0.0783,0.289,99.98,4
7EQGXaVSyEDsCWKmUcfpLk,"6LqNN22kT3074XbTVUrhzX","Die Young","Warrior (Expanded Edition)","Kesha",2012-11-30,211920,76,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop,post-teen pop",0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,4
4lhqb6JvbHId48OUJGwymk,"1vCWHaC5f2uS3yhpwWbIA6","Hey Brother","True","Avicii",2013-01-01,255093,77,spotify:user:,2023-01-27T11:00:00Z,"dance pop,edm,pop,pop dance,pop rap",0.545,0.78,7,-4.867,0,0.0436,0.0309,0.0000464,0.0828,0.458,125.014,4
3180WDzph4WrS4sLSNcGfa,"3e7awlrlDSwF3iM0WBjGMp","Wings","DNA (Expanded Edition)","Little Mix",2012-11-19,221720,65,spotify:user:,2023-01-27T11:00:00Z,"dance pop,girl group,pop,post-teen pop,talent show,uk pop",0.742,0.878,9,-3.127,0,0.128,0.000758,0.0000888,0.286,0.564,114.965,4
78a5CHuPIXYlPYVQIjH9nc,"7gAppWoH7pcYmphCVTXkzs","Wild Heart","Meet The Vamps","The Vamps",2014-01-01,191870,53,spotify:user:,2023-01-27T11:00:00Z,"boy band,dance pop,pop,post-teen pop",0.617,0.906,1,-4.822,1,0.0311,0.000451,0,0.0716,0.807,119.016,4
76FZM38RC8XaAjJ77CVTNe,"66CXWjxzNUsdJxJ2JdwvnR","Into You","Dangerous Woman","Ariana Grande",2016-04-01,244453,76,spotify:user:,2023-01-27T11:00:00Z,"dance pop,pop",0.623,0.734,9,-5.95,1,0.107,0.0162,0.0000019,0.145,0.372,107.853,4
