Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6FYbr9QzRoZPh0Re8lDO9z,"3QSQFmccmX81fWCUSPTS7y","7 Minutes","A Place We Knew","Dean Lewis",2019-03-22,211453,61,spotify:user:,1970-01-01T00:00:00Z,"australian pop,pop",0.613,0.739,10,-6.478,1,0.0311,0.526,0,0.149,0.712,104.966,4
0FzEq5yepkq03NI8axcOBu,"6Xgp2XMz1fhVYe7i6yNAax","Save Me, Please","First Draft","Trippie Redd",2022-09-30,127934,63,spotify:user:,1970-01-01T00:00:00Z,"melodic rap,rap,trap",0.641,0.299,8,-10.046,1,0.0285,0.865,0.00000135,0.126,0.561,143.121,4
0rKtyWc8bvkriBthvHKY8d,"3MZsBdqDrRTJihTHQrO6Dq","SLOW DANCING IN THE DARK","BALLADS 1","Joji",2018-10-26,209273,83,spotify:user:,1970-01-01T00:00:00Z,"viral pop",0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,4
4VnR7plUitZ788acvBHdP6,"15UsOTVnJzReFVN1VCnxy4","I spoke to the devil in miami, he said everything would be fine","LOOK AT ME: THE ALBUM","XXXTENTACION",2022-06-10,178880,63,spotify:user:,1970-01-01T00:00:00Z,"emo rap,miami hip hop",0.348,0.197,2,-13.646,1,0.0374,0.979,0.00294,0.189,0.215,76.479,4
2U5WueTLIK5WJLD7mvDODv,"4MCBfE4596Uoi2O4DtmEMz","Wishing Well","Legends Never Die","Juice WRLD",2020-07-10,194621,79,spotify:user:,1970-01-01T00:00:00Z,"chicago rap,melodic rap",0.65,0.613,9,-6.13,0,0.128,0.00336,0,0.267,0.0804,149.972,4
3xa8ejQLxZNElGUc71yDZz,"0khqcsFxd6ans7Zh1JqraT,1wxPItEzr7U7rGSMPqZ25r","RIP","RIP","Croosh,Shiloh Dynasty",2020-12-10,120160,70,spotify:user:,1970-01-01T00:00:00Z,"lo-fi chill,sad lo-fi",0.859,0.442,2,-12.83,1,0.254,0.639,0.00000776,0.111,0.397,115.037,4
10bt2wAkFgCWRCEOyAyWT9,"6fOMl44jA4Sp5b9PpYCkzz","How Could You Leave Us","Therapy Session","NF",2016-04-22,322586,67,spotify:user:,1970-01-01T00:00:00Z,"hip hop,pop rap,rap",0.536,0.708,6,-7.882,1,0.758,0.513,0,0.0951,0.09,78.33,4
18uwL0vNUanqZH0ro2QcOP,"3gIRvgZssIb9aiirIg0nI3","comethru","summer,","Jeremy Zucker",2018-09-28,181613,78,spotify:user:,1970-01-01T00:00:00Z,"electropop,pop",0.795,0.178,0,-11.991,1,0.0574,0.607,0,0.623,0.608,93.982,4
21dpBHPTV7ythCHBI6Slcw,"2WzaAvm2bBCf4pEhyuDgCY","If By Chance","Safe Haven","Ruth B.",2017-05-05,303653,70,spotify:user:,1970-01-01T00:00:00Z,"alt z,canadian contemporary r&b,canadian pop,pop",0.405,0.279,10,-8.099,1,0.0334,0.881,0,0.0933,0.256,119.85,4
1DoECePnMuLtpLQSCZqwtK,"6bmlMHgSheBauioMgKv2tn,1bq8rqNnfrojn0OSAfeNXJ,1ScHz7wPPxVTEKsc9g3Z0c","ill come back to you (feat. Sarcastic Sounds & Rxseboy)","poems of the past","Powfu,Sarcastic Sounds,Rxseboy",2020-05-29,134881,62,spotify:user:,1970-01-01T00:00:00Z,"lo-fi chill,sad lo-fi,sad rap",0.652,0.483,8,-9.964,0,0.291,0.658,0,0.393,0.372,75.987,4
0j2BydmlwcMqffV08hFDyI,"26JloX1vHxGGrGUVeMItFJ","Rip X","Rip X","iamjakehill",2018-06-21,159466,64,spotify:user:,1970-01-01T00:00:00Z,"emo rap,pop rap,sad rap",0.67,0.366,1,-12.021,1,0.229,0.415,0,0.337,0.649,63.116,4
6pPLhloHxLWiMlAT5Xn1gw,"5nvWOyAkfNgVLKESq4fOj2","Talk 2 Me","JAMIE","Montell Fish",2022-07-22,139805,72,spotify:user:,1970-01-01T00:00:00Z,"pittsburgh rap,pop",0.464,0.126,11,-16.383,1,0.0647,0.816,0.00000367,0.559,0.181,103.176,4
2OrucC3HEPmZpkaQ05Nx0V,"6hxcqtqpmf08pTDkffU5xx,2jjSx5EpZwv9iBAgFkGWPh,1wxPItEzr7U7rGSMPqZ25r","novocaine","unfortunately yours,","GenriX,CORBAL,Shiloh Dynasty",2023-01-13,195605,77,spotify:user:,1970-01-01T00:00:00Z,"lo-fi chill,sad lo-fi",0.608,0.311,4,-11.255,0,0.154,0.592,0,0.174,0.426,180.362,4
4EWBhKf1fOFnyMtUzACXEc,"7pbDxGE6nQSZVfiFdq9lOL","Pluto Projector","Pony","Rex Orange County",2019-10-25,267520,78,spotify:user:,1970-01-01T00:00:00Z,"bedroom pop,pop",0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,4
2W6JJNZqmvjmesCEdGlhPZ,"4owATw6JCMuUxeWdh3eiyg,3XdU4Dq9V7PluphM2tjhIE","the grass wasn’t greener","the grass wasn’t greener","Beowülf,Henry AZ",2022-08-03,105581,58,spotify:user:,1970-01-01T00:00:00Z,"lo-fi chill,sad lo-fi,sad rap",0.68,0.624,1,-12.455,1,0.276,0.733,0.00032,0.71,0.786,114.189,4
135Lf4Q0CzlMNfOxbEUsLH,"22wbnEMDvgVIAGdFeek6ET","GHOST TOWN","GHOST TOWN","Benson Boone",2021-10-15,193733,77,spotify:user:,1970-01-01T00:00:00Z,"pop",0.391,0.335,0,-10.064,1,0.0763,0.389,0,0.102,0.116,174.185,3
1uviKYHZuM4uINK33F7sCt,"7okSU80WTrn4LXlyXYbX3P","Fix It to Break It","Fix It to Break It","Clinton Kane",2020-03-27,198798,62,spotify:user:,1970-01-01T00:00:00Z,"alt z,gen z singer-songwriter,pop",0.493,0.461,2,-8.524,1,0.0456,0.845,0,0.115,0.35,51.414,4
6Ox1rvlwEpB49drasQm6RF,"2kCcBybjl3SAtIcwdWpUe3","Star Shopping","Star Shopping","Lil Peep",2015,142000,86,spotify:user:,1970-01-01T00:00:00Z,"emo rap,lgbtq+ hip hop",0.538,0.471,4,-9.84,0,0.0955,0.0946,0.0185,0.116,0.307,93.07,4
5e2l2ZAMwHmrkdM4Z6NhAR,"1wxPItEzr7U7rGSMPqZ25r,1AUZYkS7eLmZUnBjQyJmwf","Again","Vivid Pictures","Shiloh Dynasty,Timmies",2018-03-13,157205,73,spotify:user:,1970-01-01T00:00:00Z,"lo-fi chill,sad lo-fi",0.603,0.204,7,-12.727,0,0.112,0.479,0.0714,0.642,0.71,74.688,5
45bE4HXI0AwGZXfZtMp8JR,"45dkTj5sMRSjrmBSBeiHym","you broke me first","you broke me first","Tate McRae",2020-04-17,169265,83,spotify:user:,1970-01-01T00:00:00Z,"pop",0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4
5NFr84NNaAHt5B4zK9Vouh,"6zQRQ2jsbICny41g2fVT5U","Catch Me","Catch Me","Damien",2020-11-20,138475,48,spotify:user:,1970-01-01T00:00:00Z,"lo-fi chill,sad lo-fi,sad rap",0.804,0.533,0,-8.916,0,0.38,0.585,0,0.153,0.345,119.884,4
6fvbw0uQPYd9RtBw7WVgb3,"4NYx2GcZWwIW3glF0dW1fC","Elephant In The Room","Elephant In The Room","Rowan Drake",2023-01-27,161210,66,spotify:user:,1970-01-01T00:00:00Z,"",0.494,0.299,1,-12.741,1,0.0296,0.852,0.00000396,0.176,0.48,76.642,4
